pantun_id,line1,line2,line3,line4,region,theme,is_complete,full_text
95,"Kelapa menjadi santan,",Asal santan menjadi minyak;,"Jika ada buah termakan,",Burung liar menjadi jinak.,Sabah,Peribahasa & Kiasan,True,"Kelapa menjadi santan, Asal santan menjadi minyak;; Jika ada buah termakan, Burung liar menjadi jinak."
96,Layong-layong bunyi rebana.,Gelaga batu mana isinya;,"Jika tahu sindir bertanya,",Langit bergantung mana talinya.,Sabah,Peribahasa & Kiasan,True,"Layong-layong bunyi rebana. Gelaga batu mana isinya;; Jika tahu sindir bertanya, Langit bergantung mana talinya."
97,"Mualana Si Maulani,",Kucing bubuk makan di pinggan;,"Mahu di sana mahu di sini,",Seperti pungguk rindukan bulan.,Sabah,Peribahasa & Kiasan,True,"Mualana Si Maulani, Kucing bubuk makan di pinggan;; Mahu di sana mahu di sini, Seperti pungguk rindukan bulan."
98,"Nanas paun tidak berduri,",Manisnya mari umpama gula;,"Panas setahun hujan sehari,",Perigi kering dalam semula.,Sabah,Peribahasa & Kiasan,True,"Nanas paun tidak berduri, Manisnya mari umpama gula;; Panas setahun hujan sehari, Perigi kering dalam semula."
99,"Pergi ke hulu buah rambutan,",Sayang durian tiada berbunga;,"Sesal dahulu pendapatan,",Sesal kemudian tiada berguna.,Sabah,Peribahasa & Kiasan,True,"Pergi ke hulu buah rambutan, Sayang durian tiada berbunga;; Sesal dahulu pendapatan, Sesal kemudian tiada berguna."
100,"Sayang bersigup tidak kupandai,",Bapanya mari jatuh ke lantai;,"Kasih mengaju tidak kupandai,",Ibarat angin tiup ke pantai.,Sabah,Peribahasa & Kiasan,True,"Sayang bersigup tidak kupandai, Bapanya mari jatuh ke lantai;; Kasih mengaju tidak kupandai, Ibarat angin tiup ke pantai."
101,"Ada kolah pada masjid,",Tempat budak sembahyang raya;,"Tengah malam bintang terbit,",Bulan juga membawa cahaya.,Johor dan Melaka,Agama & Spiritual,True,"Ada kolah pada masjid, Tempat budak sembahyang raya;; Tengah malam bintang terbit, Bulan juga membawa cahaya."
102,"Ada satu anak Limbungan,",Pergi ke pasar membeli kacang:,"Memang jalak ayam sabungan,.",Biasa mati tengah gelanggang.,Johor dan Melaka,Agama & Spiritual,True,"Ada satu anak Limbungan, Pergi ke pasar membeli kacang:; Memang jalak ayam sabungan,. Biasa mati tengah gelanggang."
103,Ada satu nama si Putung.,Duduk di surau berbaju kurung;,"Taruh umpan salah gantung,",Tak kena ikan kena jerung.,Johor dan Melaka,Agama & Spiritual,True,"Ada satu nama si Putung. Duduk di surau berbaju kurung;; Taruh umpan salah gantung, Tak kena ikan kena jerung."
104,"Ada satu raja Makasar,",Cukup dengan rakyat menteri;,"Jangan dipanah naga yang besar,",Naik ke darat karam sekali.,Johor dan Melaka,Agama & Spiritual,True,"Ada satu raja Makasar, Cukup dengan rakyat menteri;; Jangan dipanah naga yang besar, Naik ke darat karam sekali."
105,"Akar mana menutuhnya,",Daun lebat beribu-ribu;,Bagaimana membunuhnya?,Cari akal dengan tipu.,Johor dan Melaka,Agama & Spiritual,True,"Akar mana menutuhnya, Daun lebat beribu-ribu;; Bagaimana membunuhnya? Cari akal dengan tipu."
106,Ambil galah kupaskan jantung.,Orang Arab bergoreng kicap;,Kepada Allah tempat bergantung.,Kepada nabi tempat mengucap.,Johor dan Melaka,Agama & Spiritual,True,Ambil galah kupaskan jantung. Orang Arab bergoreng kicap;; Kepada Allah tempat bergantung. Kepada nabi tempat mengucap.
107,"Ambil lidi menyapu halaman,",Burung tekukur memakan padi;,"Berjanji mati di tapak tangan,",Hendak berkubur di hujung jari.,Johor dan Melaka,Agama & Spiritual,True,"Ambil lidi menyapu halaman, Burung tekukur memakan padi;; Berjanji mati di tapak tangan, Hendak berkubur di hujung jari."
108,"Anak ayam turun sebelas,",Satu mati disambar kucing:,"Bagaimana hati tidak belas,",Melihat rambut disambar gunting.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun sebelas, Satu mati disambar kucing:; Bagaimana hati tidak belas, Melihat rambut disambar gunting."
109,"Anak ayam turun sebelas,",Satu mati tinggal sepuluh;,Bangun pagi dalam ikhlas.,Kita sendiri sembahyang subuh.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun sebelas, Satu mati tinggal sepuluh;; Bangun pagi dalam ikhlas. Kita sendiri sembahyang subuh."
110,"Anak ayam turun sepuluh,",Satu mati tinggal sembilan;,"Bangun pagi sembahyang subuh,",Mengingat rahmat daripada Tuhan.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun sepuluh, Satu mati tinggal sembilan;; Bangun pagi sembahyang subuh, Mengingat rahmat daripada Tuhan."
111,"Anak ayam turun sembilan,",Satu mati tinggal lapan;,"Memohon rahmat pada Tuhan,",Mencari rezeki jalan kehidupan.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun sembilan, Satu mati tinggal lapan;; Memohon rahmat pada Tuhan, Mencari rezeki jalan kehidupan."
112,"Anak ayam turun tujuh,",Satu mati tinggal enam;,"Kerja amal bersungguh-sungguh,",Memandu amal kaum Islam.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun tujuh, Satu mati tinggal enam;; Kerja amal bersungguh-sungguh, Memandu amal kaum Islam."
113,"Anak ayam turun enam,",Satu mati tinggal lima;,"Mana segala kaum Islam,",Disuruh menuntut pada ulama.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun enam, Satu mati tinggal lima;; Mana segala kaum Islam, Disuruh menuntut pada ulama."
114,"Anak ayam turun lima,",Satu mati tinggal empat;,"Disuruh menuntut pada ulama,",Supaya terang jalan makrifat.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun lima, Satu mati tinggal empat;; Disuruh menuntut pada ulama, Supaya terang jalan makrifat."
115,"Anak ayam turun empat,",Satu mati tinggal tiga;,"Supaya terang jalan makrifat,",Mudah-mudahan terbuka pintu syurga.,Johor dan Melaka,Agama & Spiritual,True,"Anak ayam turun empat, Satu mati tinggal tiga;; Supaya terang jalan makrifat, Mudah-mudahan terbuka pintu syurga."
116,"Anak babi makan mengecap,",Beri makan kelopak jantung:,"Pada nabi saya mengucap,",Pada Tuhan saya bergantung.,Johor dan Melaka,Agama & Spiritual,True,"Anak babi makan mengecap, Beri makan kelopak jantung:; Pada nabi saya mengucap, Pada Tuhan saya bergantung."
117,"Anak Cina mengayam tikar,",Bawa mari ke pasar lama;,"Kalau tuan ajaknya tukar,",Mintalah doa selama-lama.,Johor dan Melaka,Agama & Spiritual,True,"Anak Cina mengayam tikar, Bawa mari ke pasar lama;; Kalau tuan ajaknya tukar, Mintalah doa selama-lama."
118,"Anak Cina memasang colok,",Pergi ke pasar membeli pari;,"Jangan gegar jangan dijolok,",Kerana buah muda lagi.,Johor dan Melaka,Agama & Spiritual,True,"Anak Cina memasang colok, Pergi ke pasar membeli pari;; Jangan gegar jangan dijolok, Kerana buah muda lagi."
119,"Anak kodok di atas papan,",Mati dipatuk si ular sawa;,"Enak sungguh mimpikan tuan,",Serasa menjenguk pintu syurga.,Johor dan Melaka,Agama & Spiritual,True,"Anak kodok di atas papan, Mati dipatuk si ular sawa;; Enak sungguh mimpikan tuan, Serasa menjenguk pintu syurga."
120,Asal buah asam gelugur,Tiga dengan asam bali,Menangis diri di pintu kubur,Dunia tak boleh balik dua kali,Johor dan Melaka,Agama & Spiritual,True,Asal buah asam gelugur Tiga dengan asam bali; Menangis diri di pintu kubur Dunia tak boleh balik dua kali
121,Asam kandis asam gelugur,Kena dengan asam rumbia,Tuan menangis dipintu kubur,Rasa nak balik ke dunia,Johor dan Melaka,Agama & Spiritual,True,Asam kandis asam gelugur Kena dengan asam rumbia; Tuan menangis dipintu kubur Rasa nak balik ke dunia
122,Asam mandis asam gelugur,Dua urat asam belimbing,Menangis mayat dalam kubur,Melihat papan menjadi dinding,Johor dan Melaka,Agama & Spiritual,True,Asam mandis asam gelugur Dua urat asam belimbing; Menangis mayat dalam kubur Melihat papan menjadi dinding
123,Asam rumbia dibelah-belah,Buah separah dalam raga,Dunia ikut firman Allah,Akhirat juga mendapat syurga,Johor dan Melaka,Agama & Spiritual,True,Asam rumbia dibelah-belah Buah separah dalam raga; Dunia ikut firman Allah Akhirat juga mendapat syurga
124,Asap api membakar sampah,Bulan puasa membeli kurma,Ingatan hati hilang tak mudah,Ingin rasanya mati bersama,Johor dan Melaka,Agama & Spiritual,True,Asap api membakar sampah Bulan puasa membeli kurma; Ingatan hati hilang tak mudah Ingin rasanya mati bersama
125,"Bagaimana saya nak mandi,",Buaya besar melintang sungai;,Bagaimana saya nak jadi.,Janji yang besar belum ditunai.,Johor dan Melaka,Agama & Spiritual,True,"Bagaimana saya nak mandi, Buaya besar melintang sungai;; Bagaimana saya nak jadi. Janji yang besar belum ditunai."
126,"Bagaimana membunuh semut,",Taruh gula di mangkuk perang;,"Bagaimana saya hendak selimut,",Kain kusudah dipinjam orang.,Johor dan Melaka,Agama & Spiritual,True,"Bagaimana membunuh semut, Taruh gula di mangkuk perang;; Bagaimana saya hendak selimut, Kain kusudah dipinjam orang."
127,"Bagaimana mencucuk manik,",Manik dicucuk di pagi hari;,"Abang adik silalah naik,",Itu air membasuh kaki.,Johor dan Melaka,Agama & Spiritual,True,"Bagaimana mencucuk manik, Manik dicucuk di pagi hari;; Abang adik silalah naik, Itu air membasuh kaki."
128,"Baju putih seluar putih,",Dipakai orang sembahyang Jumaat;,"Duduk letih berdiri letih,",Hati bimbang lemar semangat.,Johor dan Melaka,Agama & Spiritual,True,"Baju putih seluar putih, Dipakai orang sembahyang Jumaat;; Duduk letih berdiri letih, Hati bimbang lemar semangat."
129,"Banyak belah pecah seratus,",Nampak berbalam di hutan lipur;,Demi Allah sumpah putus.,Sudah digenggam masakan lebur.,Johor dan Melaka,Agama & Spiritual,True,"Banyak belah pecah seratus, Nampak berbalam di hutan lipur;; Demi Allah sumpah putus. Sudah digenggam masakan lebur."
130,"Banyak bulan antara bulan,",Tidak sama bulan puasa;,Banyak tuhan antara tuhan.,Tidak sama Tuhan yang Esa.,Johor dan Melaka,Agama & Spiritual,True,"Banyak bulan antara bulan, Tidak sama bulan puasa;; Banyak tuhan antara tuhan. Tidak sama Tuhan yang Esa."
131,"Batu kiwi batu pengasah,",Buat pengasah parang cancung;,"Buat dosa buat salah,",Malang nasib tidak tertanggung.,Johor dan Melaka,Agama & Spiritual,True,"Batu kiwi batu pengasah, Buat pengasah parang cancung;; Buat dosa buat salah, Malang nasib tidak tertanggung."
132,"Batu Pahat Simpang Empat,",Satu simpang ke Tanjung Melaka;,"Sudah kutilik dalam makrifat,",Tuan seorang menjadi puja.,Johor dan Melaka,Agama & Spiritual,True,"Batu Pahat Simpang Empat, Satu simpang ke Tanjung Melaka;; Sudah kutilik dalam makrifat, Tuan seorang menjadi puja."
133,"Bedak ini bedak dilingan,",Bedak hanyut dari hulu;,Surat ini surat kiriman.,Belum dibaca menangis dahulu.,Johor dan Melaka,Agama & Spiritual,True,"Bedak ini bedak dilingan, Bedak hanyut dari hulu;; Surat ini surat kiriman. Belum dibaca menangis dahulu."
134,"Belah buluh bersegi-segi,",Buat mari serampang ikan;,"Kuasa Allah berbagai-bagai,",Lebih laut dari daratan.,Johor dan Melaka,Agama & Spiritual,True,"Belah buluh bersegi-segi, Buat mari serampang ikan;; Kuasa Allah berbagai-bagai, Lebih laut dari daratan."
135,"Bentang tikar bentang cukin,",Bentang mari pagi hari;,"Bila tersiram air talkin,",Umat baru sedarkan diri.,Johor dan Melaka,Agama & Spiritual,True,"Bentang tikar bentang cukin, Bentang mari pagi hari;; Bila tersiram air talkin, Umat baru sedarkan diri."
136,"Berbunyi mawas serta bangsi,",Raja Janjuma dari seberang;,"Syurga terbuka saya tangisi,",Hendak menumpang ilmu pun kurang.,Johor dan Melaka,Agama & Spiritual,True,"Berbunyi mawas serta bangsi, Raja Janjuma dari seberang;; Syurga terbuka saya tangisi, Hendak menumpang ilmu pun kurang."
137,"Bila-bila Mak Milah mandi,",Petang hari jalan ke kubur;,"Bila-bila kami nak mati,",Hendak masuk pintu kubur.,Johor dan Melaka,Agama & Spiritual,True,"Bila-bila Mak Milah mandi, Petang hari jalan ke kubur;; Bila-bila kami nak mati, Hendak masuk pintu kubur."
138,"Buah ini buah berangan,",Masak dibungkus sapu tangan;,"Dunia ini dunia pinjaman,",Akhirat kelak kampung halaman.,Johor dan Melaka,Agama & Spiritual,True,"Buah ini buah berangan, Masak dibungkus sapu tangan;; Dunia ini dunia pinjaman, Akhirat kelak kampung halaman."
139,"Buah jambu masak ranum,",Makan enak bulan puasa;,"Abang lalu sambil tersenyum,",Hendak dikenang tidak berjasa.,Johor dan Melaka,Agama & Spiritual,True,"Buah jambu masak ranum, Makan enak bulan puasa;; Abang lalu sambil tersenyum, Hendak dikenang tidak berjasa."
140,"Buah rambutan masaknya ranum,",Hendak ditaruh bulan puasa;,"Abang lalu adik tersenyum,",Hendak bertanya belum biasa.,Johor dan Melaka,Agama & Spiritual,True,"Buah rambutan masaknya ranum, Hendak ditaruh bulan puasa;; Abang lalu adik tersenyum, Hendak bertanya belum biasa."
141,"Budak-budak dua beradik,",Pergi ke pasar beli padi;,Saya asal teras yang baik.,Hujan panas serba jadi.,Johor dan Melaka,Agama & Spiritual,True,"Budak-budak dua beradik, Pergi ke pasar beli padi;; Saya asal teras yang baik. Hujan panas serba jadi."
142,"Bulan puasa pergi ke pasar,",Dua tiga membeli gelama;,"Menanti masa hamba tak gusar,",Setahun dua tidaklah lama.,Johor dan Melaka,Agama & Spiritual,True,"Bulan puasa pergi ke pasar, Dua tiga membeli gelama;; Menanti masa hamba tak gusar, Setahun dua tidaklah lama."
143,"Bulan Ramadan bulan puasa,",Awal Syawal beraya kita;,"Kita baru berkenal biasa,",Berdondang sayang bermesra kita.,Johor dan Melaka,Agama & Spiritual,True,"Bulan Ramadan bulan puasa, Awal Syawal beraya kita;; Kita baru berkenal biasa, Berdondang sayang bermesra kita."
144,"Bulan Rejab bulan Syaaban,",Ular lidi memanjat daun;,Hilang sekejap rasa sebulan.,Hilang sebulan rasa setahun.,Johor dan Melaka,Agama & Spiritual,True,"Bulan Rejab bulan Syaaban, Ular lidi memanjat daun;; Hilang sekejap rasa sebulan. Hilang sebulan rasa setahun."
145,"Bunga kesum Tebing Tinggi,",Nampak dari Kuala Segamat;,"Singgah terlangsung saya ke mari,",Minta doa biar selamat.,Johor dan Melaka,Agama & Spiritual,True,"Bunga kesum Tebing Tinggi, Nampak dari Kuala Segamat;; Singgah terlangsung saya ke mari, Minta doa biar selamat."
146,"Burung kedidi burung kelicap,",Makan nisan kelopak jantung;,"Suruh Nabi bawa mengucap,",Pada Allah tempat bergantung.,Johor dan Melaka,Agama & Spiritual,True,"Burung kedidi burung kelicap, Makan nisan kelopak jantung;; Suruh Nabi bawa mengucap, Pada Allah tempat bergantung."
147,"Cari galah kayu di hutan,",Singgah menetak cendana gaharu;,"Minta doa mudah-mudahan,",Boleh rezeki datang selalu.,Johor dan Melaka,Agama & Spiritual,True,"Cari galah kayu di hutan, Singgah menetak cendana gaharu;; Minta doa mudah-mudahan, Boleh rezeki datang selalu."
148,"Cik Ali menembak berdetus,",Bunyi sampai tepi madrasah;,"Nampak genting tidak putus,",Dengar berderak tidak patah.,Johor dan Melaka,Agama & Spiritual,True,"Cik Ali menembak berdetus, Bunyi sampai tepi madrasah;; Nampak genting tidak putus, Dengar berderak tidak patah."
149,"Cik Kadir menetak senduduk,",Senduduk tumbuh tepi telaga;,"Kalau takdir tak dapat tunduk,",Namun telinga kupulas juga.,Johor dan Melaka,Agama & Spiritual,True,"Cik Kadir menetak senduduk, Senduduk tumbuh tepi telaga;; Kalau takdir tak dapat tunduk, Namun telinga kupulas juga."
150,"Cik Mat masuk ke bilik,",Singgah ambil pasak perahu;,"Sudah kulihat lagi kubelek,",Halus kasar sudah kutahu.,Johor dan Melaka,Agama & Spiritual,True,"Cik Mat masuk ke bilik, Singgah ambil pasak perahu;; Sudah kulihat lagi kubelek, Halus kasar sudah kutahu."
151,"Cik Salleh membeli pari,",Campur seekor ikan tenggiri;,Toleh kanan kiri berdiri.,Soal kubur datang mencari.,Johor dan Melaka,Agama & Spiritual,True,"Cik Salleh membeli pari, Campur seekor ikan tenggiri;; Toleh kanan kiri berdiri. Soal kubur datang mencari."
152,"Cincin perak permata baiduri,",Selang dengan intan berlian;,"Kain kasar dalam duri,",Takut koyak tarik perlahan.,Johor dan Melaka,Agama & Spiritual,True,"Cincin perak permata baiduri, Selang dengan intan berlian;; Kain kasar dalam duri, Takut koyak tarik perlahan."
153,Cuba-cuba ditimang-timang.,Batu delima dari seberang;,Kalau tak banyak bunga yang kembang.,Kumbang yang mana mahu terbang.,Johor dan Melaka,Agama & Spiritual,True,Cuba-cuba ditimang-timang. Batu delima dari seberang;; Kalau tak banyak bunga yang kembang. Kumbang yang mana mahu terbang.
154,"Dari Acheh pergi ke Madinah,",Sehelai semalam tengah laut;,"Nangis adik Siti Fatimah,",Dengar suara Nabi Daud.,Johor dan Melaka,Agama & Spiritual,True,"Dari Acheh pergi ke Madinah, Sehelai semalam tengah laut;; Nangis adik Siti Fatimah, Dengar suara Nabi Daud."
155,"Dari hulu turun ke pekan,",Sampannya rosak di tengah hari;,"Kalau selalu ingatkan Tuhan,",Apa dipinta pasti diberi.,Johor dan Melaka,Agama & Spiritual,True,"Dari hulu turun ke pekan, Sampannya rosak di tengah hari;; Kalau selalu ingatkan Tuhan, Apa dipinta pasti diberi."
156,"Dari Makasar pergi Palembang,",Lalu di Embun Majahapahit:,"Sungguh kasar kain jarang,",Kalau ditenun jadi baik.,Johor dan Melaka,Agama & Spiritual,True,"Dari Makasar pergi Palembang, Lalu di Embun Majahapahit:; Sungguh kasar kain jarang, Kalau ditenun jadi baik."
157,"Daun lebat sebelukar,",Akar mana menutuhnya;,"Pangkal dililit ular besar,",Bagaimana membunuhnya?,Johor dan Melaka,Agama & Spiritual,True,"Daun lebat sebelukar, Akar mana menutuhnya;; Pangkal dililit ular besar, Bagaimana membunuhnya?"
158,"Delima batu di penggal-penggal,",Bawa galah ke tanah merah;,"Lima waktu kalau ditinggal,",Allah Taala memang marah.,Johor dan Melaka,Agama & Spiritual,True,"Delima batu di penggal-penggal, Bawa galah ke tanah merah;; Lima waktu kalau ditinggal, Allah Taala memang marah."
159,"Dewa-dewa melihat sakti,",Diam dalam gua batu;,"Jangan encik susah hati,",Susah ada Tuhan membantu.,Johor dan Melaka,Agama & Spiritual,True,"Dewa-dewa melihat sakti, Diam dalam gua batu;; Jangan encik susah hati, Susah ada Tuhan membantu."
160,"Encik Akop menggali kolam,",Delima batu dipenggal-penggal:,"Kalau dah sanggup jadi Islam,",Lima waktu jangan ditinggal.,Johor dan Melaka,Agama & Spiritual,True,"Encik Akop menggali kolam, Delima batu dipenggal-penggal:; Kalau dah sanggup jadi Islam, Lima waktu jangan ditinggal."
161,"Encik Ali membawa galah,",Sampai kuala menjala ikan;,"Bukit tinggi dijadi Allah,",Lautan dalam siapa galikan.,Johor dan Melaka,Agama & Spiritual,True,"Encik Ali membawa galah, Sampai kuala menjala ikan;; Bukit tinggi dijadi Allah, Lautan dalam siapa galikan."
162,Encik Esah pergi Merlong.,Sampai Merlong masak petola:,"Orang susah wajib ditolong,",Baru kita dapat pahala.,Johor dan Melaka,Agama & Spiritual,True,"Encik Esah pergi Merlong. Sampai Merlong masak petola:; Orang susah wajib ditolong, Baru kita dapat pahala."
163,"Gendang Cik Samat gembala angsa,",Telur angsa sarang setalam;,"Umat Muhammad punya bangga,",Embun menitis serata alam.,Johor dan Melaka,Agama & Spiritual,True,"Gendang Cik Samat gembala angsa, Telur angsa sarang setalam;; Umat Muhammad punya bangga, Embun menitis serata alam."
164,"Gendang siapa tuan tariki,",Gendang Cik Samad gemuk orangnya:,"Dagang mana tuan tangisi,",Umat Muhammad punya bangsanya.,Johor dan Melaka,Agama & Spiritual,True,"Gendang siapa tuan tariki, Gendang Cik Samad gemuk orangnya:; Dagang mana tuan tangisi, Umat Muhammad punya bangsanya."
165,"Gunung Banang tinggi mengawan,",Nampak dari Pulau Sialu:,"Sudah lama hati tertawan,",Hendak berkata terasa malu.,Johor dan Melaka,Agama & Spiritual,True,"Gunung Banang tinggi mengawan, Nampak dari Pulau Sialu:; Sudah lama hati tertawan, Hendak berkata terasa malu."
